@relation TWS-2D-v4.0.0-grayscale

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {White,Grey,Black}

@data
255,0,0,0,0,0,0,0,0,0,255,0.000002,0.306264,-0.341134,-0.046725,0.008497,-0.34963,-0.827613,27.357849,1.233868,254.999925,0.058268,7.057105,-7.647251,3.418697,-0.116835,-7.530416,-1.095057,500277.774023,229.189274,0.000075,254.694077,6.027625,78.306379,-80.894932,-0.64418,0.00258,-80.897511,-1.305267,153642572.185814,8145.662317,0.305923,0.305848,248.157336,30.808467,106.880808,-108.843259,-119.476912,1.080413,-109.923672,-1.329973,147189450.517771,12339.526574,6.842664,6.842589,6.536741,224.789391,3.937882,86.447719,-88.684335,-7.264836,0.092657,-88.776993,-1.334792,63364422.064714,7924.172753,30.210609,30.210533,29.904685,23.367944,242.907568,255,233.184618,2429.075771,9.225758,238.879924,White
255,0,0,0,0,0,0,0,0,0,255,0,0.169841,-0.195823,-0.000231,0.000155,-0.195978,-0.682074,0.533288,0.272701,254.99998,0.036725,5.417425,-5.918328,4.10526,-0.146759,-5.771569,-1.091237,121689.508402,129.269543,0.00002,254.736385,5.352352,71.688541,-74.141133,6.47771,-0.062146,-74.078986,-1.303937,114188042.242745,6904.243321,0.263615,0.263595,248.456483,29.705301,105.839557,-107.904182,-107.422219,0.980241,-108.884422,-1.328485,141906961.527187,12090.197255,6.543517,6.543496,6.279901,224.829708,3.334671,87.456959,-89.777461,-5.342566,0.0701,-89.847562,-1.332955,66427696.311658,8111.074903,30.170292,30.170272,29.906677,23.626775,243.227315,255,233.575623,2432.273238,9.096462,239.386397,White
255,0,0,0,0,0,0,0,0,0,255,0,0.019454,-0.022545,0.000008,-0.00014,-0.022405,-0.430448,0.000003,0.00118,254.999987,0.032768,6.837551,-7.160566,-0.203403,0.02165,-7.182216,-1.18018,22394.702954,101.589157,0.000013,254.674216,6.367748,81.272009,-83.878398,-5.873765,0.056059,-83.934458,-1.305855,131123200.684455,8864.899517,0.325784,0.325771,248.067408,30.936839,106.667819,-108.960922,-95.379047,0.85831,-109.819232,-1.324827,148477635.178101,12293.943671,6.932592,6.932579,6.606808,224.722458,5.397876,86.107748,-88.409641,-13.446307,0.170752,-88.580395,-1.327039,63746777.582764,7919.742353,30.277542,30.277529,29.951758,23.34495,242.811327,255,233.125721,2428.113263,9.128455,238.983904,White
255,0,0,0,0,0,0,0,0,0,255,0,0.000684,-0.000687,-0,0.000058,-0.000745,-0.935673,0,0.000001,254.999994,0.024509,5.648938,-5.748649,-1.984939,0.25902,-6.007668,-1.197758,2695.538187,49.080938,0.000006,254.686638,6.394572,84.256573,-86.870219,-17.147648,0.179729,-87.049948,-1.30637,81681177.665279,8323.301821,0.313362,0.313356,247.865109,31.920649,108.003433,-110.436553,-93.848909,0.837485,-111.274039,-1.321588,155247258.940771,12598.056495,7.134891,7.134885,6.82153,224.755471,6.363658,85.001676,-87.282802,-23.556509,0.279688,-87.562493,-1.321225,60000867.750731,7739.277252,30.244529,30.244523,29.931167,23.109637,242.531991,255,232.691496,2425.319672,9.247359,238.525193,White
255,0,0,0,0,0,0,0,0,0,255,0.000012,0.936089,-0.995601,-0.458727,0.049679,-1.04528,-0.986941,786.739745,8.851969,254.999609,0.156406,13.577535,-14.305019,-7.968744,0.15653,-14.461549,-1.147851,4648943.078469,785.888064,0.000391,254.543989,8.296542,99.165143,-102.280232,-14.544753,0.121275,-102.401507,-1.307804,325834902.090318,12583.145082,0.456011,0.45562,247.216445,34.118301,109.383475,-111.823422,-105.485629,0.931443,-112.754864,-1.319472,162352866.541968,12934.963841,7.783555,7.783164,7.327544,224.651066,6.577926,82.804894,-84.983454,-33.332271,0.400986,-85.384441,-1.317203,54351858.756019,7386.861899,30.348934,30.348543,29.892923,22.565379,241.903433,255,232.077971,2419.034291,9.453414,237.660752,White
255,0,0,0,0,0,0,0,0,0,255,0.000018,1.901838,-2.097093,-0.331246,0.066357,-2.163451,-0.93711,258.873053,11.148785,254.99935,0.307519,26.193505,-28.054779,10.929726,-0.192533,-27.862247,-1.154242,4526671.359375,1416.785227,0.00065,254.275125,12.009768,128.372387,-132.265717,-29.463365,0.19181,-132.457525,-1.310572,680207636.594498,20982.77102,0.724875,0.724225,246.058526,37.681147,111.236619,-113.628393,-123.720595,1.070481,-114.698874,-1.318426,174610174.734131,13424.381437,8.941474,8.940824,8.216599,224.341846,8.985749,79.366315,-81.357148,-41.958129,0.532183,-81.88933,-1.31492,47020076.479553,6841.121372,30.658154,30.657504,29.933279,21.71668,240.809461,255,230.847534,2408.094673,9.748711,236.23719,White
255,0,0,0,0,0,0,0,0,0,255,0.000006,1.203447,-1.355819,-0.110759,0.022456,-1.378275,-0.842566,86.929941,4.364988,254.999661,0.23282,26.517015,-28.638675,18.786878,-0.606246,-28.032428,-1.187446,1948727.182011,982.970221,0.000339,254.188819,13.566386,144.15877,-148.188601,-96.327578,0.609784,-148.798381,-1.311304,663394288.269201,23986.180321,0.811181,0.810843,245.416945,39.907124,113.0675,-115.415227,-146.035464,1.245975,-116.661202,-1.315974,186403472.518858,13919.053338,9.583055,9.582716,8.771874,224.221634,10.624444,77.188457,-79.078017,-50.692196,0.647401,-79.725417,-1.31086,41554191.169768,6486.318329,30.778366,30.778027,29.967184,21.195311,240.166585,255,229.908209,2401.665924,10.037512,235.424054,White
255,0,0,0,0,0,0,0,0,0,255,0,0.59759,-0.689211,-0.000344,0.000314,-0.689526,-0.792254,0.655422,0.675526,254.999869,0.146551,20.863447,-22.511445,15.08863,-0.510473,-22.000971,-1.194192,464102.42629,564.009622,0.000131,254.292437,12.206034,133.997733,-137.631341,-114.610241,0.771941,-138.403279,-1.308669,496601550.285592,20861.965119,0.707563,0.707432,245.830922,38.64842,112.434111,-114.784955,-147.303382,1.26287,-116.047825,-1.314523,182723378.705394,13781.500068,9.169078,9.168947,8.461515,224.339422,9.837071,78.371107,-80.352856,-49.748914,0.625926,-80.978781,-1.309084,44171452.975391,6685.314376,30.660578,30.660447,29.953015,21.491499,240.569036,255,230.291311,2405.690429,9.964915,235.959161,White
255,0,0,0,0,0,0,0,0,0,255,0.000067,3.406717,-3.344855,-5.599636,0.248191,-3.593046,-0.918095,41740.113054,91.301928,254.997853,0.535611,34.682716,-35.042733,-159.741238,1.260205,-36.302937,-1.239215,98792188.997365,4402.234725,0.002147,254.144157,13.637675,140.799521,-144.193453,-266.985195,1.546019,-145.739473,-1.300995,974059482.771407,24525.591585,0.855843,0.853696,245.509989,39.559563,112.457574,-114.694891,-176.418744,1.516429,-116.211319,-1.309911,182462895.724947,13861.998991,9.490011,9.487864,8.634168,224.286152,10.358124,77.422244,-79.414698,-55.289043,0.701671,-80.116368,-1.303114,42305459.155339,6560.824961,30.713848,30.711701,29.858005,21.223837,240.289362,255,230.107051,2402.893733,10.060405,235.495929,White
255,0,0,0,0,0,0,0,0,0,255,0.000155,8.168332,-8.135941,-11.539897,0.575132,-8.711072,-1.064917,78486.056641,193.333194,254.995171,1.201598,66.860791,-67.709282,-337.139461,2.506152,-70.215433,-1.228559,195228724.925781,9685.076856,0.004829,253.681576,18.980948,173.713455,-178.053749,-382.300308,1.780109,-179.833857,-1.299453,2010719974,37864.988037,1.318424,1.313595,244.196365,43.137954,112.907492,-114.969612,-207.02121,1.768088,-116.7377,-1.308164,185998380,14049.571777,10.803635,10.798805,9.48521,223.880207,12.538144,73.987034,-75.797356,-60.980667,0.817916,-76.615271,-1.300666,36402963.5,6048.033813,31.119793,31.114964,29.801369,20.316158,239.09576,255,229.082233,2390.957642,10.226632,234.012062,White
255,0,0,0,0,0,0,0,0,0,255,0.000074,4.574675,-4.783064,-3.062077,0.27204,-5.055104,-1.065291,7008.690231,61.562085,254.997818,0.690782,44.756616,-46.441627,-110.211294,1.221068,-47.662693,-1.180675,36844456.727399,4342.65634,0.002182,254.000671,15.405619,151.374465,-156.055815,-165.297695,0.898274,-156.95409,-1.291853,1231986181.514923,29031.385958,0.999329,0.997147,245.115723,40.525991,112.114099,-114.16998,-216.486261,1.856195,-116.026176,-1.30444,181978141.612793,13909.198536,9.884277,9.882095,8.884948,224.167781,10.799125,76.467488,-78.495999,-57.986331,0.753355,-79.249355,-1.296925,41408655.924469,6449.280172,30.832219,30.830037,29.832891,20.947943,239.999272,255,230.048919,2399.992646,10.103946,234.902037,White
255,0,17.40628,-19.075261,-140.080777,0.628661,-19.703922,-0.156526,175656289.553216,3482.474988,255,0.111833,26.757857,-29.663271,-15.093616,-0.254695,-29.408576,-0.977547,284111924.290327,4734.825109,254.981309,2.495206,98.057411,-105.154386,475.225657,-1.830473,-103.323914,-1.184538,2482730472.021306,21209.234975,0.018691,253.154204,24.727648,208.36693,-216.190427,79.138641,-0.341899,-215.848531,-1.294705,3244611221.999825,49370.110749,1.845796,1.827105,242.668195,47.432357,113.724232,-115.319848,-297.142731,2.52871,-117.848557,-1.300177,193320756.394739,14496.735237,12.331805,12.313114,10.486009,223.483429,15.260024,69.810244,-71.478435,-70.27298,0.982468,-72.460901,-1.291761,28504786.617659,5424.832303,31.516571,31.49788,29.670775,19.184766,237.857835,255,227.987302,2378.578181,10.635684,232.080909,White
255,0,21.024178,-23.833328,-28.444397,0.330788,-24.164116,-0.423553,13665487.333252,1934.332695,255,0.094784,37.412427,-42.402679,169.097974,-1.695634,-40.707046,-0.999914,52364741.453241,3649.391051,254.9771,3.702406,141.580592,-151.156418,1010.122426,-3.733267,-147.423151,-1.232113,2809342584.832031,33682.51239,0.0229,252.604225,29.822446,229.87738,-238.577148,176.778503,-0.635406,-237.94175,-1.297229,5067048160,61638.902832,2.395775,2.372875,241.714008,49.557694,112.240242,-113.409363,-357.838913,3.078537,-116.4879,-1.295067,184288184,14300.133789,13.285992,13.263092,10.890217,223.166317,16.35876,67.702196,-69.323853,-71.186825,1.036781,-70.360634,-1.287043,26224402.75,5152.135498,31.833683,31.810783,29.437908,18.547691,237.013973,255,227.129627,2370.139648,10.608096,231.49464,White
255,0,10.087925,-11.500748,-9.482623,0.110276,-11.611024,-0.402985,4560033.34215,682.779811,255,0.035865,24.797089,-27.755706,79.245967,-1.158674,-26.597031,-1.005801,18189646.354951,1667.226372,254.985144,2.792288,120.782656,-127.468065,455.715931,-2.019215,-125.448847,-1.245156,1540477037.020871,25349.98629,0.014856,252.889293,27.165371,217.827126,-225.795692,76.191097,-0.315104,-225.480596,-1.297284,4213218996.777344,55910.953306,2.110707,2.095851,242.281359,48.18256,112.532199,-113.665715,-374.171748,3.205272,-116.870986,-1.292541,186436538.200195,14419.774273,12.718641,12.703785,10.607934,223.371024,15.537009,69.03284,-70.785148,-69.361835,0.990498,-71.775648,-1.284993,28245292.230499,5346.948965,31.628976,31.61412,29.518269,18.910335,237.544685,255,227.43825,2375.446779,10.613495,232.085895,White
255,0,2.309399,-2.666664,0,-0,-2.666664,-0.19635,3236.333252,28.444389,255,0.00328,13.477678,-14.300743,10.375507,-0.065096,-14.235647,-1.019886,574456.350789,431.709142,254.991859,1.79509,89.513295,-92.181473,-98.815214,0.920702,-93.102175,-1.253459,529335961.030762,15384.196014,0.008141,253.339733,22.603405,193.839087,-199.774948,-241.548004,1.088587,-200.863541,-1.294465,2905529208,45929.019287,1.660267,1.652126,243.364433,45.3742,112.422544,-113.500282,-402.947357,3.442012,-116.942293,-1.286778,186828320,14495.438477,11.635567,11.627426,9.9753,223.742237,13.790031,71.696095,-73.743111,-63.139809,0.871968,-74.615078,-1.28075,32865189.5,5750.657959,31.257763,31.249622,29.597496,19.622196,238.527351,255,228.215153,2385.273438,10.564723,233.343197,White
255,0,3.84901,-4.444454,0,-0,-4.444454,-0.32725,5393.905214,47.40746,255,0.005467,22.302504,-23.649605,17.292574,-0.108468,-23.541136,-1.154207,957430.145537,719.421356,254.986483,2.929508,138.528708,-142.274496,-168.408947,1.639502,-143.913998,-1.275185,882137238.649856,25435.764421,0.013517,252.644311,30.248018,238.320883,-245.29033,-374.038171,1.541658,-246.831995,-1.29773,4621885859.995483,64710.673158,2.355689,2.342172,241.554264,50.229348,112.80276,-113.517357,-452.880274,3.855217,-117.372573,-1.286308,189485518.939331,14698.608646,13.445736,13.432219,11.090047,223.174852,16.777229,67.067008,-68.794988,-70.881877,1.031568,-69.826556,-1.280008,24820263.789223,5052.03772,31.825148,31.811631,29.469459,18.379412,236.918071,255,226.639607,2369.180704,10.80333,231.396545,White
255,0,0,0,0,0,0,0,0,0,255,0.000238,12.786024,-12.42195,-19.470342,1.131682,-13.553632,-1.153349,70036.734881,271.363821,254.992004,1.86868,99.557206,-99.884511,-548.899978,4.357255,-104.24177,-1.254082,216922053.773082,14114.953957,0.007996,253.175509,25.006327,212.462301,-217.143263,-781.011562,3.354695,-220.497961,-1.291634,2971342263.074611,52826.819212,1.824491,1.816495,242.723364,47.345301,113.19421,-113.895936,-483.517018,4.091263,-117.987199,-1.279949,193551623.499344,14907.867488,12.276636,12.26864,10.452145,223.592098,15.070578,69.79738,-71.834049,-64.648521,0.904343,-72.73839,-1.275634,29034790.280303,5451.538104,31.407902,31.399906,29.583411,19.131266,238.001749,255,227.521658,2380.017487,10.851635,232.694163,White
255,0,109.881559,-111.946481,-2718.529152,9.33845,-121.284931,-0.537789,3583999037.792969,38697.706475,254.999994,1.000167,130.039167,-133.558876,-2468.079661,7.763197,-141.322072,-1.107336,4767588446.511411,45610.000191,254.872887,10.215176,240.5909,-245.41449,-2521.421919,6.940793,-252.355289,-1.233844,17030114090.863281,98062.729075,0.127107,251.309994,40.649654,270.256743,-273.497861,-2386.059285,7.770466,-281.268327,-1.283536,8461076783.472656,88603.45511,3.689999,3.562892,239.822549,53.918029,109.422763,-109.16364,-593.411528,5.217165,-114.380806,-1.271188,172332954.801758,14321.867991,15.177444,15.050337,11.487445,222.613238,18.80411,63.212428,-64.932419,-68.475418,1.064457,-65.996875,-1.269512,20447218.980438,4550.535312,32.386756,32.259649,28.696757,17.209312,235.359034,255,225.468333,2353.590243,10.859336,230.008367,White
255,0,79.488443,-83.889597,-1185.200014,5.793584,-89.683182,-0.498963,723692677.190804,20125.418107,255,0.655475,99.025668,-105.139082,-953.945846,4.064567,-109.203648,-1.049508,1304742255.258964,25881.089673,254.918052,8.031433,210.324491,-216.829377,-1492.268013,4.708139,-221.537521,-1.213405,10587841399.509605,76420.590867,0.081948,251.733383,37.277626,257.910207,-261.103737,-2335.76721,7.845773,-268.949509,-1.276071,7379491935.4375,82020.254321,3.266617,3.184669,240.490159,52.435956,110.149351,-110.02649,-600.706312,5.235924,-115.262415,-1.267357,176929523.39624,14529.423332,14.509841,14.427893,11.243225,222.856485,17.974411,64.633606,-66.526422,-64.8913,0.988512,-67.514934,-1.267174,22316299.140915,4745.461963,32.143515,32.061567,28.876898,17.633673,235.961291,255,225.991659,2359.612795,10.852905,230.665546,White
255,0,56.930259,-61.000008,-711.111328,3.476108,-64.476116,-0.456457,435828509.625,12644.002991,255,0.405706,74.826962,-80.933678,-514.113407,1.74145,-82.675128,-0.992634,792510786.967623,16808.948963,254.943703,6.282307,182.186549,-189.370049,-952.407509,3.041685,-192.411738,-1.194849,7272681911.875,59803.220032,0.056297,252.112324,34.054882,244.572983,-248.270576,-2095.807495,7.326451,-255.597031,-1.267385,6329853760,74811.778809,2.887676,2.831379,241.141785,50.912175,110.588123,-110.668304,-598.260742,5.181936,-115.850241,-1.263345,180182516,14655.015869,13.858215,13.801918,10.970539,223.086842,17.106783,66.059916,-68.136604,-60.424438,0.904389,-69.040994,-1.264791,24378859.25,4946.529297,31.913158,31.856861,29.025482,18.054943,236.553802,255,226.52132,2365.537903,10.822964,231.373901,White
255,0,19.245071,-22.222294,0,0,-22.222294,-0.32725,3371206.329741,1185.189265,255,0.026015,39.365351,-44.654582,112.62238,-1.032912,-43.621671,-1.018054,20232705.014083,2863.052795,254.981093,4.075881,164.542429,-173.387611,-311.228413,1.746231,-175.133847,-1.182045,2124199373.716581,38329.98286,0.018907,252.339669,33.152971,246.700397,-252.7037,-1893.226482,6.820877,-259.524586,-1.242953,5603092054.032349,74361.370103,2.660331,2.641424,241.214984,51.043534,111.135021,-111.605827,-614.473677,5.260081,-116.865909,-1.250159,185916292.844299,14916.483081,13.785016,13.766109,11.124685,223.144945,17.310551,65.765307,-68.071811,-53.96435,0.803113,-68.874926,-1.256663,23537554.363052,4886.227674,31.855055,31.836148,29.194724,18.070039,236.646997,255,226.676885,2366.469906,10.836318,231.506925,White
255,0,89.124152,-91.523414,-2282.235624,4.81104,-96.334454,-0.304415,22287313812.949917,56295.456666,254.999989,0.844354,109.057447,-113.162702,-2073.905198,4.398099,-117.5608,-1.118907,22625820184.69507,58925.905153,254.881422,9.006627,223.988195,-234.088122,-1570.423041,4.323901,-238.412029,-1.189835,22879349818.815083,86917.167557,0.118567,251.447867,40.166866,269.933014,-277.183039,-2225.387315,7.433462,-284.616508,-1.235668,7594820122.938189,87390.008366,3.552122,3.433555,239.851633,54.113787,109.366946,-109.732686,-625.568079,5.457261,-115.189949,-1.245049,178085954.751471,14587.796335,15.148356,15.029789,11.596233,222.673593,19.117579,62.603427,-64.760594,-56.004259,0.869424,-65.63002,-1.25332,19329511.213516,4453.333493,32.326396,32.207829,28.774274,17.17804,235.414648,255,225.747314,2354.146462,10.884566,230.191177,White
255,0,63.99202,-64.798723,-2230.266432,4.880848,-69.67957,-0.187523,6542261192.60541,35718.710215,254.999994,0.593498,82.114575,-84.226074,-1996.635293,4.836314,-89.062388,-1.112157,7902231248.235442,38764.672063,254.917442,6.922719,189.582601,-198.548304,-1267.113706,4.007913,-202.556223,-1.175089,14708491150.524805,66578.444786,0.082551,251.926839,36.235619,255.235565,-263.395631,-1792.17774,6.258865,-269.654501,-1.227777,6413604232.2931,78588.907887,3.073154,2.990603,240.579201,52.494147,110.139151,-110.979048,-594.204341,5.138059,-116.117109,-1.241071,183126533.130683,14725.065686,14.420793,14.338241,11.347638,222.930748,18.248548,64.096658,-66.455291,-51.055856,0.775752,-67.231044,-1.25082,21251442.486123,4655.878276,32.069246,31.986695,28.996092,17.648453,236.067552,255,226.302806,2360.675557,10.862368,230.891361,White
255,0,145.875469,-150.500008,-4219.111816,9.954263,-160.454269,-0.530745,11963497184,70845.007813,254.999989,1.267939,166.216606,-173.105263,-3687.922845,8.246231,-181.351494,-1.078987,14604280348.915955,78263.389457,254.834415,12.654019,272.141592,-285.774582,-1977.096527,4.548822,-290.323408,-1.173219,29982092455.5,125176.449585,0.165573,250.816616,44.732396,278.639244,-288.177544,-2128.655884,6.634005,-294.81155,-1.221953,9769599136,95537.884766,4.183372,4.017799,239.090588,55.495551,106.987272,-107.866776,-570.526962,5.088573,-112.955349,-1.236355,165023054,13964.96582,15.909401,15.743828,11.726028,222.370274,19.868073,60.925978,-63.142601,-51.032295,0.829078,-63.971681,-1.247412,18202185.25,4254.517395,32.629715,32.464142,28.446342,16.720314,234.670517,255,225.376705,2346.7052,10.665603,229.578819,White
255,0,99.784957,-106.613796,-1747.854782,5.266859,-111.880656,-0.498942,4301511252.386719,34540.479009,254.999996,0.756021,119.894692,-128.783327,-1421.825731,3.74817,-132.531498,-1.032275,5503731733.41047,41047.334275,254.899086,9.376486,230.622386,-244.187816,-954.429844,2.658909,-246.846726,-1.158168,16683504884.747742,91328.679271,0.10091,251.407418,40.285469,265.019851,-275.587944,-1622.610031,5.293121,-280.881062,-1.215025,8374464432.128906,86716.794289,3.592578,3.491668,239.866991,53.873296,108.166632,-109.63154,-530.618235,4.667129,-114.298669,-1.232573,171929220.455322,14171.321714,15.133005,15.032095,11.540427,222.646428,19.020369,62.444961,-64.865706,-46.3222,0.734936,-65.600644,-1.244883,19967636.655487,4452.934442,32.353568,32.252658,28.76099,17.220563,235.360452,255,225.9384,2353.6046,10.634755,230.321058,White
255,0,66.256275,-73.222925,-426.671875,2.435636,-75.658563,-0.467983,391606128.556641,13739.570322,255,0.419802,85.141406,-94.030103,-234.51679,1.148906,-95.17901,-0.991408,794906734.360605,18980.194393,254.940832,6.909488,194.2896,-207.045253,-382.873121,1.4897,-208.534954,-1.144684,8558974647.26995,66169.218088,0.059168,251.914259,36.177566,250.363779,-261.54528,-1220.111599,4.171732,-265.717009,-1.208985,7065227429.167969,77952.739154,3.085741,3.026573,240.617674,52.20868,109.002964,-111.048157,-484.297497,4.217119,-115.265275,-1.229098,177070035.687988,14285.871377,14.382326,14.323158,11.296585,222.90641,18.129254,63.969707,-66.599785,-40.998236,0.638552,-67.238338,-1.242352,21955220.237244,4659.270155,32.09359,32.034422,29.007849,17.711264,236.044356,255,226.517527,2360.4436,10.586328,231.069172,White
255,0,110.427462,-122.038581,-711.121962,4.059406,-126.097989,-0.779974,652678872.739505,22899.353752,255,0.699637,138.196021,-152.638513,-389.874681,1.779239,-154.417753,-1.013753,1324847032.390416,31601.962854,254.902657,10.958587,283.030033,-301.322147,-583.277532,1.741877,-303.064025,-1.165566,14248279400.105227,107027.662057,0.097343,250.74284,46.734152,292.834513,-305.592927,-1656.660318,5.094246,-310.687165,-1.210878,10695453267.426092,102717.774962,4.25716,4.159817,238.564233,56.942968,106.858141,-108.558516,-506.039191,4.490792,-113.049307,-1.22835,163523146.755115,13821.922297,16.435767,16.338423,12.178606,222.173385,20.785631,59.343976,-61.613588,-48.659584,0.798259,-62.411847,-1.241447,16007074.176173,4025.857913,32.826615,32.729272,28.569455,16.390848,234.152337,255,225.049681,2341.52335,10.527018,229.11821,White
255,0,66.256275,-73.222925,-426.671875,2.435636,-75.658563,-0.467983,391606128.556641,13739.570322,255,0.419802,85.141406,-94.030103,-234.51679,1.148906,-95.17901,-0.991408,794906734.360605,18980.194393,254.940832,6.909488,194.2896,-207.045253,-382.873121,1.4897,-208.534954,-1.144684,8558974647.26995,66169.218088,0.059168,251.914259,36.177566,250.363779,-261.54528,-1220.111599,4.171732,-265.717009,-1.208985,7065227429.167969,77952.739154,3.085741,3.026573,240.617674,52.20868,109.002964,-111.048157,-484.297497,4.217119,-115.265275,-1.229098,177070035.687988,14285.871377,14.382326,14.323158,11.296585,222.90641,18.129254,63.969707,-66.599785,-40.998236,0.638552,-67.238338,-1.242352,21955220.237244,4659.270155,32.09359,32.034422,29.007849,17.711264,236.044356,255,226.517527,2360.4436,10.586328,231.069172,White
255,0,99.784957,-106.613796,-1747.854782,5.266859,-111.880656,-0.498942,4301511252.386719,34540.479009,254.999996,0.756021,119.894692,-128.783327,-1421.825731,3.74817,-132.531498,-1.032275,5503731733.41047,41047.334275,254.899086,9.376486,230.622386,-244.187816,-954.429844,2.658909,-246.846726,-1.158168,16683504884.747742,91328.679271,0.10091,251.407418,40.285469,265.019851,-275.587944,-1622.610031,5.293121,-280.881062,-1.215025,8374464432.128906,86716.794289,3.592578,3.491668,239.866991,53.873296,108.166632,-109.63154,-530.618235,4.667129,-114.298669,-1.232573,171929220.455322,14171.321714,15.133005,15.032095,11.540427,222.646428,19.020369,62.444961,-64.865706,-46.3222,0.734936,-65.600644,-1.244883,19967636.655487,4452.934442,32.353568,32.252658,28.76099,17.220563,235.360452,255,225.9384,2353.6046,10.634755,230.321058,White
255,0,48.62664,-50.1682,-1406.413524,3.318189,-53.486389,-0.17692,3987954093.65332,23615.723277,254.999996,0.422784,63.877414,-66.631083,-1236.918411,3.166597,-69.79768,-1.064525,4868304385.663667,26265.262848,254.940724,5.440435,159.827107,-168.284625,-845.666424,2.989275,-171.273903,-1.157476,10170764447.321213,51379.656625,0.059272,252.334504,32.57749,239.498998,-248.249152,-1427.933259,5.194086,-253.443242,-1.220596,5358601888.836914,69866.855907,2.665492,2.60622,241.285462,50.829583,110.581892,-111.940495,-551.97212,4.748759,-116.689255,-1.237233,186320229.02594,14763.203314,13.714534,13.655262,11.049042,223.172912,17.337816,65.595657,-68.163271,-45.362089,0.677509,-68.840782,-1.2483,23387403.961967,4865.754447,31.827084,31.767813,29.161592,18.11255,236.693568,255,226.856538,2366.935767,10.802719,231.597877,White
